correct,response,input_value,range_category,trial,stimulus_id
2.4622,1.5,2.4622,short,0,0
4.8023,3.605,4.8023,short,1,1
4.0078,2.25,4.0078,short,2,2
3.4004,2.5,3.4004,short,3,3
1.5,1.0307764064044151,1.5,short,4,4
1.6771,1.5,1.6771,short,5,5
1.25,0.7905694150420949,1.25,short,6,6
4.3732,4.242640687119285,4.3732,short,7,7
3.4004,3.1622776601683795,3.4004,short,8,8
3.8243,4.123105625617661,3.8243,short,9,9
2.4622,1.8028,2.4622,short,10,0
4.8023,3.6401,4.8023,short,11,1
4.0078,3.75,4.0078,short,12,2
3.4004,3.3541,3.4004,short,13,3
1.5,1.0308,1.5,short,14,4
1.6771,1.6583,1.6771,short,15,5
1.25,0.7906,1.25,short,16,6
4.3732,4.0472,4.3732,short,17,7
3.4004,2.9155,3.4004,short,18,8
3.8243,4.0311,3.8243,short,19,9
2.4622,2.0,2.4622,short,20,0
4.8023,3.61,4.8023,short,21,1
4.0078,3.0,4.0078,short,22,2
3.4004,2.24,3.4004,short,23,3
1.5,1.0,1.5,short,24,4
1.6771,2.02,1.6771,short,25,5
1.25,0.79,1.25,short,26,6
4.3732,4.24,4.3732,short,27,7
3.4004,3.61,3.4004,short,28,8
3.8243,4.03,3.8243,short,29,9
2.4622,1.75,2.4622,short,30,0
4.8023,3.61,4.8023,short,31,1
4.0078,3.5,4.0078,short,32,2
3.4004,2.24,3.4004,short,33,3
1.5,1.03,1.5,short,34,4
1.6771,1.58,1.6771,short,35,5
1.25,0.79,1.25,short,36,6
4.3732,4.03,4.3732,short,37,7
3.4004,3.28,3.4004,short,38,8
3.8243,4.03,3.8243,short,39,9
2.4622,1.7678,2.4622,short,40,0
4.8023,3.6401,4.8023,short,41,1
4.0078,3.25,4.0078,short,42,2
3.4004,2.9155,3.4004,short,43,3
1.5,1.0607,1.5,short,44,4
1.6771,1.5,1.6771,short,45,5
1.25,0.7906,1.25,short,46,6
4.3732,3.0414,4.3732,short,47,7
3.4004,2.5,3.4004,short,48,8
3.8243,3.2016,3.8243,short,49,9
4.423,3.640054944640259,4.423,medium,0,0
6.8648,5.385164807134504,6.8648,medium,1,1
5.8363,5.0,5.8363,medium,2,2
5.3502,5.830951894845301,5.3502,medium,3,3
3.5532,3.640054944640259,3.5532,medium,4,4
3.5089,3.605551275463989,3.5089,medium,5,5
3.1623,3.1622776601683795,3.1623,medium,6,6
6.5192,6.0,6.5192,medium,7,7
5.3502,3.605551275463989,5.3502,medium,8,8
5.8149,5.0,5.8149,medium,9,9
4.423,3.605,4.423,medium,10,0
6.8648,5.0,6.8648,medium,11,1
5.8363,5.0,5.8363,medium,12,2
5.3502,4.472,5.3502,medium,13,3
3.5532,3.0,3.5532,medium,14,4
3.5089,4.0,3.5089,medium,15,5
3.1623,3.0,3.1623,medium,16,6
6.5192,6.0,6.5192,medium,17,7
5.3502,5.656,5.3502,medium,18,8
5.8149,5.0,5.8149,medium,19,9
4.423,4.24,4.423,medium,20,0
6.8648,5.83,6.8648,medium,21,1
5.8363,5.52,5.8363,medium,22,2
5.3502,4.24,5.3502,medium,23,3
3.5532,4.03,3.5532,medium,24,4
3.5089,3.38,3.5089,medium,25,5
3.1623,3.16,3.1623,medium,26,6
6.5192,6.71,6.5192,medium,27,7
5.3502,4.03,5.3502,medium,28,8
5.8149,5.0,5.8149,medium,29,9
4.423,4.472,4.423,medium,30,0
6.8648,6.403,6.8648,medium,31,1
5.8363,6.082,5.8363,medium,32,2
5.3502,5.385,5.3502,medium,33,3
3.5532,3.354,3.5532,medium,34,4
3.5089,4.031,3.5089,medium,35,5
3.1623,2.236,3.1623,medium,36,6
6.5192,6.708,6.5192,medium,37,7
5.3502,3.606,5.3502,medium,38,8
5.8149,5.099,5.8149,medium,39,9
4.423,5.0,4.423,medium,40,0
6.8648,5.0,6.8648,medium,41,1
5.8363,5.0,5.8363,medium,42,2
5.3502,5.0,5.3502,medium,43,3
3.5532,3.0,3.5532,medium,44,4
3.5089,4.0,3.5089,medium,45,5
3.1623,3.0,3.1623,medium,46,6
6.5192,6.0,6.5192,medium,47,7
5.3502,4.0,5.3502,medium,48,8
5.8149,6.0,5.8149,medium,49,9
6.408,2.0,6.408,long,0,0
8.6783,6.0,8.6783,long,1,1
7.9451,6.0,7.9451,long,2,2
7.2887,7.0,7.2887,long,3,3
5.5509,6.0,5.5509,long,4,4
5.7009,6.0,5.7009,long,5,5
5.2202,4.0,5.2202,long,6,6
8.5147,6.0,8.5147,long,7,7
7.433,6.0,7.433,long,8,8
7.8302,7.0,7.8302,long,9,9
6.408,2.5,6.408,long,10,0
8.6783,6.5,8.6783,long,11,1
7.9451,5.0,7.9451,long,12,2
7.2887,6.0,7.2887,long,13,3
5.5509,5.0,5.5509,long,14,4
5.7009,6.5,5.7009,long,15,5
5.2202,2.5,5.2202,long,16,6
8.5147,6.5,8.5147,long,17,7
7.433,6.5,7.433,long,18,8
7.8302,6.0,7.8302,long,19,9
6.408,5.0,6.408,long,20,0
8.6783,6.0,8.6783,long,21,1
7.9451,7.0,7.9451,long,22,2
7.2887,7.0,7.2887,long,23,3
5.5509,7.0,5.5509,long,24,4
5.7009,5.0,5.7009,long,25,5
5.2202,4.0,5.2202,long,26,6
8.5147,7.0,8.5147,long,27,7
7.433,6.0,7.433,long,28,8
7.8302,7.0,7.8302,long,29,9
6.408,3.605,6.408,long,30,0
8.6783,5.0,8.6783,long,31,1
7.9451,4.472,7.9451,long,32,2
7.2887,5.831,7.2887,long,33,3
5.5509,6.0,5.5509,long,34,4
5.7009,6.403,5.7009,long,35,5
5.2202,3.162,5.2202,long,36,6
8.5147,6.708,8.5147,long,37,7
7.433,6.403,7.433,long,38,8
7.8302,4.243,7.8302,long,39,9
6.408,2.5,6.408,long,40,0
8.6783,6.5,8.6783,long,41,1
7.9451,6.0,7.9451,long,42,2
7.2887,6.5,7.2887,long,43,3
5.5509,3.5,5.5509,long,44,4
5.7009,6.0,5.7009,long,45,5
5.2202,4.0,5.2202,long,46,6
8.5147,7.5,8.5147,long,47,7
7.433,6.5,7.433,long,48,8
7.8302,6.0,7.8302,long,49,9
