correct,response,input_value,range_category,trial,stimulus_id
0.24982,0.15,0.24982,short,0,0
0.48029,0.53,0.48029,short,1,1
0.3928,0.42,0.3928,short,2,2
0.33946,0.33,0.33946,short,3,3
0.16241,0.25,0.16241,short,4,4
0.1624,0.17,0.1624,short,5,5
0.12323,0.08,0.12323,short,6,6
0.44647,0.48,0.44647,short,7,7
0.34045,0.34,0.34045,short,8,8
0.38323,0.37,0.38323,short,9,9
0.24982,0.25,0.24982,short,10,0
0.48029,0.5,0.48029,short,11,1
0.3928,0.5,0.3928,short,12,2
0.33946,0.4,0.33946,short,13,3
0.16241,0.3,0.16241,short,14,4
0.1624,0.3,0.1624,short,15,5
0.12323,0.2,0.12323,short,16,6
0.44647,0.5,0.44647,short,17,7
0.34045,0.4,0.34045,short,18,8
0.38323,0.4,0.38323,short,19,9
0.24982,0.14,0.24982,short,20,0
0.48029,0.52,0.48029,short,21,1
0.3928,0.48,0.3928,short,22,2
0.33946,0.44,0.33946,short,23,3
0.16241,0.3,0.16241,short,24,4
0.1624,0.2,0.1624,short,25,5
0.12323,0.16,0.12323,short,26,6
0.44647,0.48,0.44647,short,27,7
0.34045,0.44,0.34045,short,28,8
0.38323,0.42,0.38323,short,29,9
0.24982,0.15,0.24982,short,30,0
0.48029,0.52,0.48029,short,31,1
0.3928,0.48,0.3928,short,32,2
0.33946,0.27,0.33946,short,33,3
0.16241,0.2,0.16241,short,34,4
0.1624,0.18,0.1624,short,35,5
0.12323,0.1,0.12323,short,36,6
0.44647,0.47,0.44647,short,37,7
0.34045,0.35,0.34045,short,38,8
0.38323,0.29,0.38323,short,39,9
0.24982,0.13,0.24982,short,40,0
0.48029,0.53,0.48029,short,41,1
0.3928,0.47,0.3928,short,42,2
0.33946,0.31,0.33946,short,43,3
0.16241,0.22,0.16241,short,44,4
0.1624,0.2,0.1624,short,45,5
0.12323,0.12,0.12323,short,46,6
0.44647,0.47,0.44647,short,47,7
0.34045,0.4,0.34045,short,48,8
0.38323,0.37,0.38323,short,49,9
0.48727,0.55,0.48727,medium,0,0
0.77536,0.75,0.77536,medium,1,1
0.666,0.65,0.666,medium,2,2
0.59933,0.5,0.59933,medium,3,3
0.37801,0.45,0.37801,medium,4,4
